Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
14234,17,4,754.12,4,3,2,432,Loyal Customers
14235,70,9,4717.99,3,4,4,344,Champions
14236,76,5,1744.64,3,3,3,333,Champions
14237,364,2,632.14,2,2,2,222,At Risk
14238,321,3,434.23,2,2,2,222,At Risk
14239,38,21,4263.17,3,4,4,344,Champions
14240,25,3,1247.49,4,2,3,423,Loyal Customers
14241,179,2,333.7,2,2,1,221,At Risk
14242,230,2,280.55,2,2,1,221,At Risk
14243,4,17,7431.05,4,4,4,444,Champions
14244,656,1,366.41999999999996,1,1,2,112,Lost
14245,215,2,1693.45,2,2,3,223,At Risk
14246,106,3,1474.06,2,2,3,223,At Risk
14247,273,5,753.56,2,3,2,232,At Risk
14248,313,3,1032.95,2,2,3,223,At Risk
14249,406,12,5400.461,1,4,4,144,Hibernating
14250,2,3,1904.05,4,2,3,423,Loyal Customers
14251,6,4,2397.42,4,3,4,434,Champions
14252,376,1,350.99,2,1,2,212,Lost
14253,488,2,363.40000000000003,1,2,2,122,Lost
14254,428,1,601.03,1,1,2,112,Lost
14255,541,1,1000.63,1,1,3,113,Cannot Lose Them
14256,255,5,2460.79,2,3,4,234,At Risk
14257,59,9,5954.45,3,4,4,344,Champions
14258,4,25,32051.34,4,4,4,444,Champions
14259,137,1,120.0,2,1,1,211,Lost
14260,466,3,824.28,1,2,2,122,Lost
14261,46,2,1163.45,3,2,3,323,Loyal Customers
14262,3,8,2618.23,4,4,4,444,Champions
14263,418,1,322.93,1,1,1,111,Lost
14264,150,6,1517.3600000000001,2,3,3,233,At Risk
14265,104,4,1373.35,2,3,3,233,At Risk
14266,423,1,40.56,1,1,1,111,Lost
14267,158,3,1516.24,2,2,3,223,At Risk
14268,466,1,354.85,1,1,2,112,Lost
14269,435,1,295.73,1,1,1,111,Lost
14270,327,1,492.65000000000003,2,1,2,212,Lost
14271,221,2,214.18,2,2,1,221,At Risk
14272,69,4,920.81,3,3,3,333,Champions
14273,46,4,559.97,3,3,2,332,Loyal Customers
14274,682,1,256.6,1,1,1,111,Lost
14275,391,6,1189.3799999999999,1,3,3,133,Hibernating
14276,94,7,2102.68,3,4,3,343,Champions
14277,10,9,17197.61,4,4,4,444,Champions
14278,405,1,205.83,1,1,1,111,Lost
14279,516,2,191.86,1,2,1,121,Lost
14280,192,1,134.04,2,1,1,211,Lost
14281,403,1,245.15,1,1,1,111,Lost
14282,4,24,7734.46,4,4,4,444,Champions
14283,458,4,628.44,1,3,2,132,Hibernating
14284,26,3,1299.65,4,2,3,423,Loyal Customers
14285,16,8,3284.42,4,4,4,444,Champions
14286,19,7,8479.76,4,4,4,444,Champions
14287,3,3,176.63,4,2,1,421,Loyal Customers
14288,208,1,426.6,2,1,2,212,Lost
14289,4,6,911.26,4,3,3,433,Champions
14290,6,8,4516.56,4,4,4,444,Champions
14291,53,21,7346.41,3,4,4,344,Champions
14292,3,16,9226.25,4,4,4,444,Champions
14293,142,8,2960.78,2,4,4,244,At Risk
14294,402,1,375.34000000000003,1,1,2,112,Lost
14295,35,5,2362.91,3,3,4,334,Champions
14296,416,2,456.4,1,2,2,122,Lost
14297,13,4,1305.33,4,3,3,433,Champions
14298,4,82,91194.49,4,4,4,444,Champions
14299,3,27,14499.49,4,4,4,444,Champions
14300,14,1,43.2,4,1,1,411,Potential Loyalists
14301,112,4,1992.18,2,3,3,233,At Risk
14302,426,3,742.9000000000001,1,2,2,122,Lost
14303,402,2,277.94,1,2,1,121,Lost
14304,218,3,1725.01,2,2,3,223,At Risk
14305,66,3,1858.96,3,2,3,323,Loyal Customers
14306,46,6,3151.4,3,3,4,334,Champions
14307,84,10,5071.03,3,4,4,344,Champions
14308,544,2,1147.02,1,2,3,123,Cannot Lose Them
14309,3,11,3780.81,4,4,4,444,Champions
14310,428,1,492.1,1,1,2,112,Lost
14311,238,2,516.45,2,2,2,222,At Risk
14312,42,11,3090.29,3,4,4,344,Champions
14314,102,2,229.79999999999998,2,2,1,221,At Risk
14315,40,8,3197.82,3,4,4,344,Champions
14316,417,5,1370.34,1,3,3,133,Hibernating
14317,60,1,508.58,3,1,2,312,Potential Loyalists
14318,455,1,158.02,1,1,1,111,Lost
14319,419,1,494.85,1,1,2,112,Lost
14320,202,5,1346.75,2,3,3,233,At Risk
14321,6,7,2218.06,4,4,3,443,Champions
14322,424,4,474.1,1,3,2,132,Hibernating
14323,110,2,605.0600000000001,2,2,2,222,At Risk
14324,405,2,701.61,1,2,2,122,Lost
14325,565,1,245.48000000000002,1,1,1,111,Lost
14326,237,3,940.98,2,2,3,223,At Risk
14327,158,6,1894.93,2,3,3,233,At Risk
14328,433,1,445.05,1,1,2,112,Lost
14329,12,15,9887.62,4,4,4,444,Champions
14330,619,1,200.63,1,1,1,111,Lost
14331,119,2,462.66,2,2,2,222,At Risk
14332,18,5,1917.41,4,3,3,433,Champions
14333,63,1,415.2,3,1,2,312,Potential Loyalists
14334,12,12,4318.4800000000005,4,4,4,444,Champions
14335,11,2,454.86,4,2,2,422,Loyal Customers
14336,12,4,1614.91,4,3,3,433,Champions
14338,156,3,928.1,2,2,3,223,At Risk
14339,238,2,620.27,2,2,2,222,At Risk
14340,214,1,134.7,2,1,1,211,Lost
14341,40,18,4452.02,3,4,4,344,Champions
14342,16,6,918.44,4,3,3,433,Champions
14343,417,4,1079.66,1,3,3,133,Hibernating
14344,122,20,3333.7000000000003,2,4,4,244,At Risk
14345,34,1,108.98,3,1,1,311,Potential Loyalists
14346,116,5,2315.75,2,3,4,234,At Risk
14347,732,1,82.60000000000001,1,1,1,111,Lost
14348,255,1,409.57,2,1,2,212,Lost
14349,5,1,133.5,4,1,1,411,Potential Loyalists
14350,269,3,972.03,2,2,3,223,At Risk
14351,160,1,51.0,2,1,1,211,Lost
14352,152,4,1078.96,2,3,3,233,At Risk
14353,210,3,376.5,2,2,2,222,At Risk
14354,1,2,163.62,4,2,1,421,Loyal Customers
14355,360,3,1014.45,2,2,3,223,At Risk
14356,75,2,701.23,3,2,2,322,Loyal Customers
14357,38,1,225.12,3,1,1,311,Potential Loyalists
14358,384,2,400.06,1,2,2,122,Lost
14359,14,3,912.1800000000001,4,2,3,423,Loyal Customers
14360,27,4,2118.03,3,3,3,333,Champions
14361,574,1,214.71,1,1,1,111,Lost
14362,17,1,151.5,4,1,1,411,Potential Loyalists
14363,397,2,227.47000000000003,1,2,1,121,Lost
14364,104,8,3717.35,2,4,4,244,At Risk
14365,390,2,634.68,1,2,2,122,Lost
14366,520,1,136.0,1,1,1,111,Lost
14367,3,16,9227.82,4,4,4,444,Champions
14368,315,1,155.0,2,1,1,211,Lost
14369,637,2,469.13,1,2,2,122,Lost
14370,446,6,1175.78,1,3,3,133,Hibernating
14371,290,1,100.5,2,1,1,211,Lost
14372,438,2,860.08,1,2,2,122,Lost
14373,353,1,76.55,2,1,1,211,Lost
14374,536,1,108.0,1,1,1,111,Lost
14375,180,3,1106.82,2,2,3,223,At Risk
14376,678,1,215.46,1,1,1,111,Lost
14377,186,2,617.05,2,2,2,222,At Risk
14378,617,1,131.25,1,1,1,111,Lost
14379,39,4,1265.16,3,3,3,333,Champions
14380,677,1,48.96,1,1,1,111,Lost
14381,47,2,625.94,3,2,2,322,Loyal Customers
14382,21,2,1193.6299999999999,4,2,3,423,Loyal Customers
14383,33,3,1247.69,3,2,3,323,Loyal Customers
14384,496,1,58.5,1,1,1,111,Lost
14385,4,3,202.10999999999999,4,2,1,421,Loyal Customers
14386,292,1,142.4,2,1,1,211,Lost
14387,28,3,1727.6,3,2,3,323,Loyal Customers
14388,5,16,6701.0,4,4,4,444,Champions
14389,60,5,1898.01,3,3,3,333,Champions
14390,5,13,6373.7300000000005,4,4,4,444,Champions
14391,572,1,135.6,1,1,1,111,Lost
14392,428,1,266.4,1,1,1,111,Lost
14393,213,1,67.95,2,1,1,211,Lost
14394,560,1,93.8,1,1,1,111,Lost
14395,55,19,7551.62,3,4,4,344,Champions
14396,60,7,2079.73,3,4,3,343,Champions
14397,1,18,2391.52,4,4,4,444,Champions
14398,396,2,707.79,1,2,2,122,Lost
14399,389,8,2108.21,1,4,3,143,Hibernating
14400,144,3,1732.47,2,2,3,223,At Risk
14401,33,21,6442.12,3,4,4,344,Champions
14402,647,1,285.6,1,1,1,111,Lost
14403,126,6,1880.51,2,3,3,233,At Risk
14404,29,13,2857.61,3,4,4,344,Champions
14405,382,1,195.0,1,1,1,111,Lost
14406,114,1,156.75,2,1,1,211,Lost
14407,102,6,2157.73,2,3,3,233,At Risk
14408,6,11,4102.27,4,4,4,444,Champions
14409,66,9,3756.09,3,4,4,344,Champions
14410,87,11,2631.9,3,4,4,344,Champions
14411,306,1,1063.0,2,1,3,213,Cannot Lose Them
14412,38,3,1426.19,3,2,3,323,Loyal Customers
14413,357,4,764.52,2,3,2,232,At Risk
14414,87,8,2399.33,3,4,4,344,Champions
14415,14,22,10889.14,4,4,4,444,Champions
14416,17,2,490.22,4,2,2,422,Loyal Customers
14417,383,1,524.65,1,1,2,112,Lost
14418,20,2,1039.9,4,2,3,423,Loyal Customers
14419,6,7,1254.64,4,4,3,443,Champions
14420,94,4,1639.17,3,3,3,333,Champions
14421,52,6,2469.37,3,3,4,334,Champions
14422,12,18,9889.51,4,4,4,444,Champions
14423,213,3,916.61,2,2,3,223,At Risk
14424,13,1,322.08,4,1,1,411,Potential Loyalists
14425,430,3,661.39,1,2,2,122,Lost
14426,19,17,11727.94,4,4,4,444,Champions
14427,45,4,1263.52,3,3,3,333,Champions
14428,2,5,1224.06,4,3,3,433,Champions
14429,399,1,516.28,1,1,2,112,Lost
14430,507,3,1220.9,1,2,3,123,Cannot Lose Them
14431,298,4,2614.2,2,3,4,234,At Risk
14432,5,6,2248.5,4,3,3,433,Champions
14433,461,1,280.7,1,1,1,111,Lost
14434,17,6,1372.8,4,3,3,433,Champions
14435,497,1,90.42,1,1,1,111,Lost
14436,94,2,271.7,3,2,1,321,Loyal Customers
14437,360,5,936.34,2,3,3,233,At Risk
14438,301,1,131.9,2,1,1,211,Lost
14439,315,5,9443.04,2,3,4,234,At Risk
14440,3,13,6638.7300000000005,4,4,4,444,Champions
14441,38,10,4305.99,3,4,4,344,Champions
14442,200,7,5367.02,2,4,4,244,At Risk
14443,49,5,2386.4700000000003,3,3,4,334,Champions
14444,451,1,120.44,1,1,1,111,Lost
14445,451,1,221.65,1,1,1,111,Lost
14446,24,4,1013.45,4,3,3,433,Champions
14447,14,6,1711.73,4,3,3,433,Champions
14448,4,2,375.35,4,2,2,422,Loyal Customers
14449,14,8,2441.2,4,4,4,444,Champions
14450,176,7,1128.44,2,4,3,243,At Risk
14451,55,12,3258.68,3,4,4,344,Champions
14452,6,4,658.95,4,3,2,432,Loyal Customers
14453,185,1,119.93,2,1,1,211,Lost
14454,371,5,977.3000000000001,2,3,3,233,At Risk
14455,427,4,617.72,1,3,2,132,Hibernating
14456,17,8,2634.32,4,4,4,444,Champions
14457,306,1,113.64,2,1,1,211,Lost
14458,376,1,228.07,2,1,1,211,Lost
14459,150,2,5375.741,2,2,4,224,At Risk
14460,105,9,1093.5,2,4,3,243,At Risk
14461,143,13,6676.91,2,4,4,244,At Risk
14462,61,12,2242.81,3,4,3,343,Champions
14463,93,4,786.5699999999999,3,3,2,332,Loyal Customers
14464,563,2,111.0,1,2,1,121,Lost
14465,242,11,3925.85,2,4,4,244,At Risk
14466,24,13,4646.9,4,4,4,444,Champions
14467,13,12,2203.2400000000002,4,4,3,443,Champions
14468,729,1,204.24,1,1,1,111,Lost
14469,411,4,2093.46,1,3,3,133,Hibernating
14470,7,3,712.04,4,2,2,422,Loyal Customers
14471,586,2,400.95,1,2,2,122,Lost
14472,99,9,2118.72,3,4,3,343,Champions
14473,69,2,234.34,3,2,1,321,Loyal Customers
14474,41,2,1258.89,3,2,3,323,Loyal Customers
14475,67,4,1151.15,3,3,3,333,Champions
14476,252,1,193.0,2,1,1,211,Lost
14477,15,7,1969.6,4,4,3,443,Champions
14478,377,4,1276.66,1,3,3,133,Hibernating
14479,249,4,1299.11,2,3,3,233,At Risk
14480,6,4,1299.52,4,3,3,433,Champions
14481,160,5,2284.69,2,3,4,234,At Risk
14482,14,12,4306.72,4,4,4,444,Champions
14483,277,2,257.1,2,2,1,221,At Risk
14484,45,4,1070.98,3,3,3,333,Champions
14485,34,1,162.8,3,1,1,311,Potential Loyalists
14486,507,2,175.5,1,2,1,121,Lost
14487,22,7,1391.3700000000001,4,4,3,443,Champions
14488,63,1,1064.28,3,1,3,313,Potential Loyalists
14489,202,4,1574.93,2,3,3,233,At Risk
14490,401,2,1273.47,1,2,3,123,Cannot Lose Them
14491,170,2,468.13,2,2,2,222,At Risk
14492,425,7,1921.91,1,4,3,143,Hibernating
14493,2,10,5087.86,4,4,4,444,Champions
14494,21,3,401.46,4,2,2,422,Loyal Customers
14495,46,3,174.8,3,2,1,321,Loyal Customers
14496,307,7,2668.23,2,4,4,244,At Risk
14497,304,2,697.0600000000001,2,2,2,222,At Risk
14498,38,10,3900.83,3,4,4,344,Champions
14499,22,7,2101.79,4,4,3,443,Champions
14500,83,3,356.85,3,2,2,322,Loyal Customers
14501,179,2,251.21,2,2,1,221,At Risk
14502,15,11,2429.83,4,4,4,444,Champions
14503,2,5,3205.51,4,3,4,434,Champions
14504,42,4,673.26,3,3,2,332,Loyal Customers
14505,12,19,11879.08,4,4,4,444,Champions
14506,13,7,3223.05,4,4,4,444,Champions
14507,19,11,3216.7400000000002,4,4,4,444,Champions
14508,17,5,822.92,4,3,2,432,Loyal Customers
14509,529,1,110.95,1,1,1,111,Lost
14510,371,3,979.85,2,2,3,223,At Risk
14511,6,5,1314.81,4,3,3,433,Champions
14512,183,7,1215.97,2,4,3,243,At Risk
14513,96,6,788.01,3,3,2,332,Loyal Customers
14514,56,9,4380.04,3,4,4,344,Champions
14515,13,12,3724.06,4,4,4,444,Champions
14516,511,1,151.17,1,1,1,111,Lost
14517,28,2,330.45,3,2,1,321,Loyal Customers
14518,59,1,174.37,3,1,1,311,Potential Loyalists
14519,679,2,203.14,1,2,1,121,Lost
14520,286,1,165.0,2,1,1,211,Lost
14521,486,1,199.45000000000002,1,1,1,111,Lost
14522,19,8,1748.42,4,4,3,443,Champions
14523,104,1,241.09,2,1,1,211,Lost
14524,27,13,2909.86,3,4,4,344,Champions
14525,15,17,8026.54,4,4,4,444,Champions
14526,384,1,258.65,1,1,1,111,Lost
14527,4,121,27402.87,4,4,4,444,Champions
14528,32,1,364.21999999999997,3,1,2,312,Potential Loyalists
14529,55,3,578.61,3,2,2,322,Loyal Customers
14530,21,16,6088.87,4,4,4,444,Champions
14531,475,1,376.34,1,1,2,112,Lost
14532,232,11,3845.78,2,4,4,244,At Risk
14533,20,11,3466.37,4,4,4,444,Champions
14534,13,25,6056.84,4,4,4,444,Champions
14535,55,9,5973.2300000000005,3,4,4,344,Champions
14536,255,1,170.95,2,1,1,211,Lost
14537,53,2,641.4,3,2,2,322,Loyal Customers
14538,60,5,1370.8400000000001,3,3,3,333,Champions
14539,11,2,537.48,4,2,2,422,Loyal Customers
14540,5,11,3709.64,4,4,4,444,Champions
14541,54,14,2491.38,3,4,4,344,Champions
14542,181,1,103.25,2,1,1,211,Lost
14543,24,39,14587.87,4,4,4,444,Champions
14544,19,3,2938.53,4,2,4,424,Loyal Customers
14545,669,1,349.25,1,1,2,112,Lost
14546,1,11,5184.84,4,4,4,444,Champions
14547,7,6,3495.25,4,3,4,434,Champions
14548,146,9,2541.29,2,4,4,244,At Risk
14549,306,4,913.6,2,3,3,233,At Risk
14550,6,4,1345.06,4,3,3,433,Champions
14551,13,7,878.09,4,4,3,443,Champions
14552,147,3,507.93,2,2,2,222,At Risk
14553,14,9,1818.6,4,4,3,443,Champions
14554,5,4,2279.4900000000002,4,3,3,433,Champions
14555,52,6,2304.03,3,3,4,334,Champions
14556,591,3,815.69,1,2,2,122,Lost
14557,80,1,788.38,3,1,2,312,Potential Loyalists
14558,650,3,655.5,1,2,2,122,Lost
14559,385,1,75.6,1,1,1,111,Lost
14560,2,44,6114.03,4,4,4,444,Champions
14561,71,3,1080.76,3,2,3,323,Loyal Customers
14562,6,24,6314.83,4,4,4,444,Champions
14563,505,2,640.54,1,2,2,122,Lost
14564,430,2,2605.62,1,2,4,124,Cannot Lose Them
14565,91,5,3859.2200000000003,3,3,4,334,Champions
14566,106,4,4092.0,2,3,4,234,At Risk
14567,52,2,1530.3600000000001,3,2,3,323,Loyal Customers
14568,430,1,919.7,1,1,3,113,Cannot Lose Them
14569,448,3,369.94,1,2,2,122,Lost
14570,276,3,613.75,2,2,2,222,At Risk
14571,420,1,160.0,1,1,1,111,Lost
14572,35,10,5391.83,3,4,4,344,Champions
14573,175,13,2565.12,2,4,4,244,At Risk
14574,728,1,143.70000000000002,1,1,1,111,Lost
14575,483,1,420.22,1,1,2,112,Lost
14576,363,1,70.80000000000001,2,1,1,211,Lost
14577,8,7,1364.15,4,4,3,443,Champions
14579,427,1,105.56,1,1,1,111,Lost
14580,513,1,14.85,1,1,1,111,Lost
14581,12,2,409.65,4,2,2,422,Loyal Customers
14582,36,1,114.11,3,1,1,311,Potential Loyalists
14583,1,8,1660.29,4,4,3,443,Champions
14584,164,8,1738.16,2,4,3,243,At Risk
14585,45,5,1143.27,3,3,3,333,Champions
14586,272,1,237.35999999999999,2,1,1,211,Lost
14587,14,9,1580.29,4,4,3,443,Champions
14588,573,1,135.39,1,1,1,111,Lost
14589,363,1,79.5,2,1,1,211,Lost
14590,420,20,2993.37,1,4,4,144,Hibernating
14591,10,4,1320.21,4,3,3,433,Champions
14592,30,3,557.94,3,2,2,322,Loyal Customers
14593,17,12,3665.53,4,4,4,444,Champions
14594,2,2,618.33,4,2,2,422,Loyal Customers
14595,15,8,2164.45,4,4,3,443,Champions
14596,622,1,222.22,1,1,1,111,Lost
14597,7,6,2184.63,4,3,3,433,Champions
14598,39,2,384.03999999999996,3,2,2,322,Loyal Customers
14599,385,2,457.89,1,2,2,122,Lost
14600,301,2,865.17,2,2,2,222,At Risk
14601,6,1,213.96,4,1,1,411,Potential Loyalists
14602,651,1,205.35999999999999,1,1,1,111,Lost
14603,270,1,660.0,2,1,2,212,Lost
14604,629,1,143.85999999999999,1,1,1,111,Lost
14605,369,4,921.5600000000001,2,3,3,233,At Risk
14606,4,190,30216.41,4,4,4,444,Champions
14607,11,22,23763.13,4,4,4,444,Champions
14608,24,10,2845.39,4,4,4,444,Champions
14609,68,10,1486.2,3,4,3,343,Champions
14610,391,2,24.35,1,2,1,121,Lost
14611,439,2,604.33,1,2,2,122,Lost
14612,410,1,877.7,1,1,3,113,Cannot Lose Them
14613,676,1,76.32000000000001,1,1,1,111,Lost
14614,382,1,295.13,1,1,1,111,Lost
14615,389,5,951.76,1,3,3,133,Hibernating
14616,238,5,527.78,2,3,2,232,At Risk
14617,398,2,190.47,1,2,1,121,Lost
14618,4,7,1342.32,4,4,3,443,Champions
14619,241,2,1291.24,2,2,3,223,At Risk
14620,201,2,412.78000000000003,2,2,2,222,At Risk
14621,25,8,2697.71,4,4,4,444,Champions
14622,180,1,320.58000000000004,2,1,1,211,Lost
14623,27,10,2016.98,3,4,3,343,Champions
14624,52,6,814.07,3,3,2,332,Loyal Customers
14625,191,11,4497.88,2,4,4,244,At Risk
14626,19,11,5410.92,4,4,4,444,Champions
14627,374,1,462.75,2,1,2,212,Lost
14628,86,5,1998.0,3,3,3,333,Champions
14629,42,1,603.1800000000001,3,1,2,312,Potential Loyalists
14630,479,1,338.65,1,1,1,111,Lost
14631,46,6,2025.69,3,3,3,333,Champions
14632,258,1,114.56,2,1,1,211,Lost
14633,261,1,344.90000000000003,2,1,2,212,Lost
14634,433,4,2124.46,1,3,3,133,Hibernating
14635,449,1,215.22,1,1,1,111,Lost
14636,31,2,609.85,3,2,2,322,Loyal Customers
14637,672,1,106.68,1,1,1,111,Lost
14638,46,1,443.6,3,1,2,312,Potential Loyalists
14639,47,9,4978.96,3,4,4,344,Champions
14640,20,10,3649.36,4,4,4,444,Champions
14641,17,1,110.46000000000001,4,1,1,411,Potential Loyalists
14642,54,1,96.12,3,1,1,311,Potential Loyalists
14643,165,5,1679.89,2,3,3,233,At Risk
14644,63,7,2247.72,3,4,3,343,Champions
14645,152,3,876.89,2,2,3,223,At Risk
14646,12,148,516874.5,4,4,4,444,Champions
14647,196,2,506.04,2,2,2,222,At Risk
14648,412,15,4466.65,1,4,4,144,Hibernating
14649,67,8,3143.78,3,4,4,344,Champions
14650,584,1,62.5,1,1,1,111,Lost
14651,62,9,2025.52,3,4,3,343,Champions
14652,72,1,114.18,3,1,1,311,Potential Loyalists
14653,5,11,3190.03,4,4,4,444,Champions
14654,734,1,246.86,1,1,1,111,Lost
14655,3,7,3878.51,4,4,4,444,Champions
14656,164,5,790.0,2,3,2,232,At Risk
14657,13,6,1450.19,4,3,3,433,Champions
14658,112,1,123.14,2,1,1,211,Lost
14659,4,9,2529.93,4,4,4,444,Champions
14660,82,2,285.74,3,2,1,321,Loyal Customers
14661,22,1,107.95,4,1,1,411,Potential Loyalists
14662,24,7,1376.43,4,4,3,443,Champions
14663,425,2,490.6,1,2,2,122,Lost
14664,15,2,636.24,4,2,2,422,Loyal Customers
14665,56,7,2749.65,3,4,4,344,Champions
14666,20,1,195.25,4,1,1,411,Potential Loyalists
14667,6,54,21593.05,4,4,4,444,Champions
14668,440,1,111.63,1,1,1,111,Lost
14669,237,7,3216.78,2,4,4,244,At Risk
14670,275,3,583.33,2,2,2,222,At Risk
14671,544,2,1127.45,1,2,3,123,Cannot Lose Them
14672,230,4,1113.14,2,3,3,233,At Risk
14673,5,6,3044.04,4,3,4,434,Champions
14674,504,1,173.66,1,1,1,111,Lost
14675,12,2,1015.58,4,2,3,423,Loyal Customers
14676,26,12,8356.79,4,4,4,444,Champions
14677,588,1,184.91,1,1,1,111,Lost
14678,574,1,403.39,1,1,2,112,Lost
14679,377,3,1289.44,1,2,3,123,Cannot Lose Them
14680,20,58,57369.38,4,4,4,444,Champions
14681,66,6,875.1500000000001,3,3,2,332,Loyal Customers
14682,183,6,1514.81,2,3,3,233,At Risk
14683,583,1,146.56,1,1,1,111,Lost
14684,21,6,1430.03,4,3,3,433,Champions
14685,572,8,4536.64,1,4,4,144,Hibernating
14686,409,5,852.53,1,3,2,132,Hibernating
14687,102,3,1402.06,2,2,3,223,At Risk
14688,3,28,7635.4,4,4,4,444,Champions
14689,204,1,112.80000000000001,2,1,1,211,Lost
14690,39,4,777.6800000000001,3,3,2,332,Loyal Customers
14691,26,5,2114.33,4,3,3,433,Champions
14692,132,12,1715.14,2,4,3,243,At Risk
14693,260,7,1165.3600000000001,2,4,3,243,At Risk
14694,612,1,244.31,1,1,1,111,Lost
14695,514,3,1534.22,1,2,3,123,Cannot Lose Them
14696,66,7,2467.36,3,4,4,344,Champions
14697,213,2,188.61,2,2,1,221,At Risk
14698,11,4,1065.09,4,3,3,433,Champions
14699,209,4,702.6,2,3,2,232,At Risk
14700,27,5,3076.06,3,3,4,334,Champions
14701,6,15,4487.11,4,4,4,444,Champions
14702,3,28,6492.09,4,4,4,444,Champions
14703,10,1,318.17,4,1,1,411,Potential Loyalists
14704,7,11,1752.92,4,4,3,443,Champions
14705,194,1,179.0,2,1,1,211,Lost
14706,614,1,367.54,1,1,2,112,Lost
14707,431,2,139.2,1,2,1,121,Lost
14708,149,4,1787.0900000000001,2,3,3,233,At Risk
14709,10,25,8886.33,4,4,4,444,Champions
14710,9,13,1899.79,4,4,3,443,Champions
14711,5,11,2839.62,4,4,4,444,Champions
14712,25,4,1328.0700000000002,4,3,3,433,Champions
14713,4,21,5414.71,4,4,4,444,Champions
14714,20,4,906.24,4,3,3,433,Champions
14715,20,8,1825.45,4,4,3,443,Champions
14716,38,3,543.28,3,2,2,322,Loyal Customers
14717,729,1,81.3,1,1,1,111,Lost
14718,406,1,226.42,1,1,1,111,Lost
14719,6,4,1175.42,4,3,3,433,Champions
14720,1,3,663.81,4,2,2,422,Loyal Customers
14721,375,1,109.07,2,1,1,211,Lost
14722,142,3,489.52,2,2,2,222,At Risk
14723,5,11,2050.25,4,4,3,443,Champions
14724,585,1,341.9,1,1,1,111,Lost
14725,20,4,1252.74,4,3,3,433,Champions
14726,650,1,116.5,1,1,1,111,Lost
14727,269,3,463.73,2,2,2,222,At Risk
14728,408,1,190.58,1,1,1,111,Lost
14729,364,3,899.73,2,2,3,223,At Risk
14730,60,7,1669.38,3,4,3,343,Champions
14731,42,3,380.02,3,2,2,322,Loyal Customers
14732,3,19,5517.07,4,4,4,444,Champions
14733,11,15,16165.17,4,4,4,444,Champions
14734,421,4,1056.42,1,3,3,133,Hibernating
14735,7,55,11682.720000000001,4,4,4,444,Champions
14736,480,2,374.05,1,2,2,122,Lost
14737,124,3,3471.37,2,2,4,224,At Risk
14738,38,9,1821.9,3,4,3,343,Champions
14739,15,24,11752.54,4,4,4,444,Champions
14740,192,11,4161.06,2,4,4,244,At Risk
14741,7,7,1897.5900000000001,4,4,3,443,Champions
14742,430,1,579.85,1,1,2,112,Lost
14743,588,1,50.480000000000004,1,1,1,111,Lost
14744,12,14,3885.08,4,4,4,444,Champions
14745,108,12,2551.41,2,4,4,244,At Risk
14746,401,4,593.5,1,3,2,132,Hibernating
14747,244,1,328.2,2,1,1,211,Lost
14748,24,10,3152.32,4,4,4,444,Champions
14749,475,1,310.15,1,1,1,111,Lost
14750,731,1,112.03,1,1,1,111,Lost
14751,679,2,126.45,1,2,1,121,Lost
14752,39,1,389.64000000000004,3,1,2,312,Potential Loyalists
14753,82,2,869.51,3,2,2,322,Loyal Customers
14754,40,6,1547.93,3,3,3,333,Champions
14755,5,25,9972.550000000001,4,4,4,444,Champions
14756,10,3,2653.76,4,2,4,424,Loyal Customers
14757,70,1,420.5,3,1,2,312,Potential Loyalists
14758,140,7,2864.9700000000003,2,4,4,244,At Risk
14759,108,2,870.85,2,2,2,222,At Risk
14760,292,1,89.2,2,1,1,211,Lost
14761,54,3,447.92,3,2,2,322,Loyal Customers
14762,259,2,417.57,2,2,2,222,At Risk
14764,42,1,278.3,3,1,1,311,Potential Loyalists
14765,24,3,254.11,4,2,1,421,Loyal Customers
14766,3,11,6556.13,4,4,4,444,Champions
14767,469,1,382.81,1,1,2,112,Lost
14768,13,2,192.60000000000002,4,2,1,421,Loyal Customers
14769,77,16,15172.14,3,4,4,344,Champions
14770,227,8,3637.6400000000003,2,4,4,244,At Risk
14771,617,2,594.62,1,2,2,122,Lost
14772,107,1,139.26,2,1,1,211,Lost
14773,588,1,140.55,1,1,1,111,Lost
14774,524,1,241.45000000000002,1,1,1,111,Lost
14775,53,3,1418.46,3,2,3,323,Loyal Customers
14776,46,15,3708.2999999999997,3,4,4,344,Champions
14777,399,1,307.56,1,1,1,111,Lost
14778,122,2,730.86,2,2,2,222,At Risk
14779,276,3,386.15,2,2,2,222,At Risk
14780,50,2,447.68,3,2,2,322,Loyal Customers
14782,315,1,200.10000000000002,2,1,1,211,Lost
14783,654,1,307.3,1,1,1,111,Lost
14784,21,3,449.93,4,2,2,422,Loyal Customers
14785,5,2,77.4,4,2,1,421,Loyal Customers
14786,545,1,90.96,1,1,1,111,Lost
14787,466,1,110.65,1,1,1,111,Lost
14788,2,3,1156.32,4,2,3,423,Loyal Customers
14789,24,1,197.64,4,1,1,411,Potential Loyalists
14790,12,10,2526.62,4,4,4,444,Champions
14791,602,1,303.63,1,1,1,111,Lost
14792,59,1,6.2,3,1,1,311,Potential Loyalists
14793,16,2,625.9,4,2,2,422,Loyal Customers
14794,5,9,1749.04,4,4,3,443,Champions
14795,162,1,131.45000000000002,2,1,1,211,Lost
